Country ISO3,Country Name,Postcode,Zone Name,CRESTA Scheme,CRESTA ID,Zone Name
AUS,Australia,3125,Burwood,LowRes,Australia CR33,Melbourne
AUS,Australia,3126,Canterbury,LowRes,Australia CR33,Melbourne
AUS,Australia,3127,Mont Albert,LowRes,Australia CR33,Melbourne
AUS,Australia,3128,Box Hill,LowRes,Australia CR33,Melbourne
AUS,Australia,3129,Box Hill North,LowRes,Australia CR33,Melbourne
AUS,Australia,3130,Blackburn,LowRes,Australia CR33,Melbourne
AUS,Australia,3131,Nunawading,LowRes,Australia CR33,Melbourne
AUS,Australia,3132,Mitcham,LowRes,Australia CR33,Melbourne
AUS,Australia,3133,Vermont South,LowRes,Australia CR33,Melbourne
AUS,Australia,3134,Warrandyte South,LowRes,Australia CR33,Melbourne
AUS,Australia,3135,Ringwood East,LowRes,Australia CR33,Melbourne
AUS,Australia,3136,Croydon Hills,LowRes,Australia CR33,Melbourne
AUS,Australia,3137,Kilsyth,LowRes,Australia CR33,Melbourne
AUS,Australia,3138,Mooroolbark,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3139,Seville,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3140,Lilydale,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3141,South Yarra,LowRes,Australia CR33,Melbourne
AUS,Australia,3142,Toorak,LowRes,Australia CR33,Melbourne
AUS,Australia,3143,Armadale,LowRes,Australia CR33,Melbourne
AUS,Australia,3144,Malvern,LowRes,Australia CR33,Melbourne
AUS,Australia,3145,Caulfield East,LowRes,Australia CR33,Melbourne
AUS,Australia,3146,Glen Iris,LowRes,Australia CR33,Melbourne
AUS,Australia,3147,Ashburton,LowRes,Australia CR33,Melbourne
AUS,Australia,3148,Chadstone,LowRes,Australia CR33,Melbourne
AUS,Australia,3149,Mount Waverley,LowRes,Australia CR33,Melbourne
AUS,Australia,3150,Wheelers Hill,LowRes,Australia CR33,Melbourne
AUS,Australia,3151,Burwood East,LowRes,Australia CR33,Melbourne
AUS,Australia,3152,Wantirna,LowRes,Australia CR33,Melbourne
AUS,Australia,3153,Bayswater North,LowRes,Australia CR33,Melbourne
AUS,Australia,3154,The Basin,LowRes,Australia CR33,Melbourne
AUS,Australia,3155,Boronia,LowRes,Australia CR33,Melbourne
AUS,Australia,3156,Ferntree Gully,LowRes,Australia CR33,Melbourne
AUS,Australia,3158,Upwey,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3159,Menzies Creek,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3160,Belgrave South,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3161,Caulfield North,LowRes,Australia CR33,Melbourne
AUS,Australia,3162,Caulfield,LowRes,Australia CR33,Melbourne
AUS,Australia,3163,Carnegie,LowRes,Australia CR33,Melbourne
AUS,Australia,3165,Bentleigh East,LowRes,Australia CR33,Melbourne
AUS,Australia,3166,Oakleigh,LowRes,Australia CR33,Melbourne
AUS,Australia,3167,Oakleigh South,LowRes,Australia CR33,Melbourne
AUS,Australia,3168,Clayton,LowRes,Australia CR33,Melbourne
AUS,Australia,3169,Clarinda,LowRes,Australia CR33,Melbourne
AUS,Australia,3170,Mulgrave,LowRes,Australia CR33,Melbourne
AUS,Australia,3171,Springvale,LowRes,Australia CR33,Melbourne
AUS,Australia,3172,Springvale South,LowRes,Australia CR33,Melbourne
AUS,Australia,3173,Keysborough,LowRes,Australia CR33,Melbourne
AUS,Australia,3174,Noble Park,LowRes,Australia CR33,Melbourne
AUS,Australia,3175,Dandenong North,LowRes,Australia CR33,Melbourne
AUS,Australia,3177,Eumemmerring,LowRes,Australia CR33,Melbourne
AUS,Australia,3178,Rowville,LowRes,Australia CR33,Melbourne
AUS,Australia,3179,Scoresby,LowRes,Australia CR33,Melbourne
AUS,Australia,3180,Knoxfield,LowRes,Australia CR33,Melbourne
AUS,Australia,3181,Prahran,LowRes,Australia CR33,Melbourne
AUS,Australia,3182,St Kilda,LowRes,Australia CR33,Melbourne
AUS,Australia,3183,Balaclava,LowRes,Australia CR33,Melbourne
AUS,Australia,3184,Elwood,LowRes,Australia CR33,Melbourne
AUS,Australia,3185,Elsternwick,LowRes,Australia CR33,Melbourne
AUS,Australia,3186,Brighton,LowRes,Australia CR33,Melbourne
AUS,Australia,3187,Brighton East,LowRes,Australia CR33,Melbourne
AUS,Australia,3188,Hampton,LowRes,Australia CR33,Melbourne
AUS,Australia,3189,Moorabbin,LowRes,Australia CR33,Melbourne
AUS,Australia,3190,Highett,LowRes,Australia CR33,Melbourne
AUS,Australia,3191,Sandringham,LowRes,Australia CR33,Melbourne
AUS,Australia,3192,Cheltenham,LowRes,Australia CR33,Melbourne
AUS,Australia,3193,Beaumaris,LowRes,Australia CR33,Melbourne
AUS,Australia,3194,Mentone,LowRes,Australia CR33,Melbourne
AUS,Australia,3195,Mordialloc,LowRes,Australia CR33,Melbourne
AUS,Australia,3196,Chelsea,LowRes,Australia CR33,Melbourne
AUS,Australia,3197,Carrum,LowRes,Australia CR33,Melbourne
AUS,Australia,3198,Seaford,LowRes,Australia CR33,Melbourne
AUS,Australia,3199,Frankston,LowRes,Australia CR33,Melbourne
AUS,Australia,3200,Frankston North,LowRes,Australia CR33,Melbourne
AUS,Australia,3201,Carrum Downs,LowRes,Australia CR33,Melbourne
AUS,Australia,3202,Heatherton,LowRes,Australia CR33,Melbourne
AUS,Australia,3204,Bentleigh,LowRes,Australia CR33,Melbourne
AUS,Australia,3205,South Melbourne,LowRes,Australia CR33,Melbourne
AUS,Australia,3206,Albert Park,LowRes,Australia CR33,Melbourne
AUS,Australia,3207,Port Melbourne,LowRes,Australia CR33,Melbourne
AUS,Australia,3211,Little River,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3212,Lara,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3213,Batesford,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3214,Corio,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3215,Bell Park,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3216,Highton,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3217,Mount Duneed,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3218,Manifold Heights,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3219,East Geelong,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3220,Geelong,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3221,Barrabool,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3222,Clifton Springs,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3223,Portarlington,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3224,Moolap,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3225,Point Lonsdale,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3226,Ocean Grove,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3227,Connewarre,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3228,Torquay,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3230,Anglesea,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3231,Aireys Inlet,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3232,Lorne,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3233,Apollo Bay,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3234,Wye River,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3235,Deans Marsh,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3236,Forrest,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3237,Beech Forest,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3238,Johanna,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3239,Gellibrand,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3240,Moriac,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3241,Winchelsea,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3242,Birregurra,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3243,Barwon Downs,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3249,Irrewarra,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3250,Colac,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3251,Beeac,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3254,Cororooke,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3260,Camperdown,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3264,Terang,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3265,Framlingham,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3266,Cobden,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3267,Scotts Creek,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3268,Timboon,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3269,Port Campbell,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3270,Peterborough,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3271,Darlington,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3272,Mortlake,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3273,Hexham,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3274,Caramut,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3275,Mailors Flat,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3276,Woolsthorpe,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3277,Allansford,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3278,Purnim,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3279,Wangoom,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3280,Warrnambool,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3281,Bushfield - Woodford,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3282,Koroit,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3283,Kirkstall,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3284,Port Fairy,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3285,Narrawong,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3286,Macarthur,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3287,Hawkesdale,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3289,Penshurst,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3292,Nelson,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3293,Glenthompson,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3294,Dunkeld,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3300,Hamilton,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3301,Mount Napier,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3302,Branxholme,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3303,Condah,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3304,Heywood,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3305,Portland,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3309,Digby,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3310,Merino,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3311,Casterton,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3312,Dergholm,LowRes,Australia CR30,Western Victoria
AUS,Australia,3314,Bulart,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3315,Coleraine,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3317,Harrow,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3318,Edenhope,LowRes,Australia CR30,Western Victoria
AUS,Australia,3319,Apsley,LowRes,Australia CR30,Western Victoria
AUS,Australia,3321,Inverleigh,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3322,Cressy,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3323,Duverney,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3324,Lismore,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3325,Derrinallum,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3328,Teesdale,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3329,Shelford,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3330,Rokewood,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3331,Bannockburn,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3332,Lethbridge,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3333,Meredith,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3334,Morrisons,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3335,Rockbank,LowRes,Australia CR33,Melbourne
AUS,Australia,3336,Fraser Rise,LowRes,Australia CR33,Melbourne
AUS,Australia,3337,Melton,LowRes,Australia CR33,Melbourne
AUS,Australia,3338,Eynesbury,LowRes,Australia CR33,Melbourne
AUS,Australia,3340,Bacchus Marsh,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3341,Dales Creek,LowRes,Australia CR30,Western Victoria
AUS,Australia,3342,Ballan,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3345,Gordon,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3350,Ballarat,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3351,Smythesdale,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3352,Enfield,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3355,Lake Gardens,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3356,Delacombe,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3357,Buninyong,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3358,Winter Valley,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3360,Linton,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3361,Skipton,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3363,Creswick,LowRes,Australia CR30,Western Victoria
AUS,Australia,3364,Strathlea,LowRes,Australia CR30,Western Victoria
AUS,Australia,3370,Clunes,LowRes,Australia CR30,Western Victoria
AUS,Australia,3371,Talbot,LowRes,Australia CR30,Western Victoria
AUS,Australia,3373,Beaufort,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3374,Great Western,LowRes,Australia CR30,Western Victoria
AUS,Australia,3375,Middle Creek,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3377,Ararat,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3378,Tatyoon,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3379,Willaura,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3380,Stawell,LowRes,Australia CR30,Western Victoria
AUS,Australia,3381,Halls Gap,LowRes,Australia CR30,Western Victoria
AUS,Australia,3384,Landsborough,LowRes,Australia CR30,Western Victoria
AUS,Australia,3385,Deep Lead,LowRes,Australia CR30,Western Victoria
AUS,Australia,3387,Marnoo,LowRes,Australia CR30,Western Victoria
AUS,Australia,3388,Rupanyup,LowRes,Australia CR30,Western Victoria
AUS,Australia,3390,Murtoa,LowRes,Australia CR30,Western Victoria
AUS,Australia,3391,Brim,LowRes,Australia CR30,Western Victoria
AUS,Australia,3392,Minyip,LowRes,Australia CR30,Western Victoria
AUS,Australia,3393,Warracknabeal,LowRes,Australia CR30,Western Victoria
AUS,Australia,3395,Beulah,LowRes,Australia CR30,Western Victoria
AUS,Australia,3396,Hopetoun,LowRes,Australia CR30,Western Victoria
AUS,Australia,3400,Horsham,LowRes,Australia CR30,Western Victoria
AUS,Australia,3401,Brimpaen,LowRes,Australia CR30,Western Victoria
AUS,Australia,3407,Balmoral,LowRes,Australia CR31,South-West Victoria
AUS,Australia,3409,Natimuk,LowRes,Australia CR30,Western Victoria
AUS,Australia,3412,Goroke,LowRes,Australia CR30,Western Victoria
AUS,Australia,3413,Minimay,LowRes,Australia CR30,Western Victoria
AUS,Australia,3414,Dimboola,LowRes,Australia CR30,Western Victoria
AUS,Australia,3415,Miram,LowRes,Australia CR30,Western Victoria
AUS,Australia,3418,Nhill,LowRes,Australia CR30,Western Victoria
AUS,Australia,3419,Kaniva,LowRes,Australia CR30,Western Victoria
AUS,Australia,3420,Telopea Downs,LowRes,Australia CR30,Western Victoria
AUS,Australia,3423,Jeparit,LowRes,Australia CR30,Western Victoria
AUS,Australia,3424,Rainbow,LowRes,Australia CR30,Western Victoria
AUS,Australia,3427,Diggers Rest,LowRes,Australia CR33,Melbourne
AUS,Australia,3428,Bulla,LowRes,Australia CR33,Melbourne
AUS,Australia,3429,Sunbury,LowRes,Australia CR33,Melbourne
AUS,Australia,3430,Clarkefield,LowRes,Australia CR30,Western Victoria
AUS,Australia,3431,Riddells Creek,LowRes,Australia CR30,Western Victoria
AUS,Australia,3432,Bolinda,LowRes,Australia CR30,Western Victoria
AUS,Australia,3433,Monegeetta,LowRes,Australia CR30,Western Victoria
AUS,Australia,3434,Romsey,LowRes,Australia CR30,Western Victoria
AUS,Australia,3435,Lancefield,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3437,Gisborne,LowRes,Australia CR30,Western Victoria
AUS,Australia,3438,New Gisborne,LowRes,Australia CR30,Western Victoria
AUS,Australia,3440,Macedon,LowRes,Australia CR30,Western Victoria
AUS,Australia,3441,Mount Macedon,LowRes,Australia CR30,Western Victoria
AUS,Australia,3442,Woodend,LowRes,Australia CR30,Western Victoria
AUS,Australia,3444,Kyneton,LowRes,Australia CR30,Western Victoria
AUS,Australia,3446,Malmsbury,LowRes,Australia CR30,Western Victoria
AUS,Australia,3447,Taradale,LowRes,Australia CR30,Western Victoria
AUS,Australia,3448,Elphinstone,LowRes,Australia CR30,Western Victoria
AUS,Australia,3450,Castlemaine,LowRes,Australia CR30,Western Victoria
AUS,Australia,3451,Guildford,LowRes,Australia CR30,Western Victoria
AUS,Australia,3453,Harcourt,LowRes,Australia CR30,Western Victoria
AUS,Australia,3458,Blackwood,LowRes,Australia CR30,Western Victoria
AUS,Australia,3460,Daylesford,LowRes,Australia CR30,Western Victoria
AUS,Australia,3461,Hepburn,LowRes,Australia CR30,Western Victoria
AUS,Australia,3462,Newstead,LowRes,Australia CR30,Western Victoria
AUS,Australia,3463,Maldon,LowRes,Australia CR30,Western Victoria
AUS,Australia,3464,Carisbrook,LowRes,Australia CR30,Western Victoria
AUS,Australia,3465,Maryborough,LowRes,Australia CR30,Western Victoria
AUS,Australia,3467,Avoca,LowRes,Australia CR30,Western Victoria
AUS,Australia,3468,Amphitheatre,LowRes,Australia CR30,Western Victoria
AUS,Australia,3469,Elmhurst,LowRes,Australia CR30,Western Victoria
AUS,Australia,3472,Dunolly,LowRes,Australia CR30,Western Victoria
AUS,Australia,3475,Logan,LowRes,Australia CR30,Western Victoria
AUS,Australia,3477,Gre Gre,LowRes,Australia CR30,Western Victoria
AUS,Australia,3478,St Arnaud,LowRes,Australia CR30,Western Victoria
AUS,Australia,3480,Donald,LowRes,Australia CR30,Western Victoria
AUS,Australia,3482,Watchem,LowRes,Australia CR30,Western Victoria
AUS,Australia,3483,Birchip,LowRes,Australia CR30,Western Victoria
AUS,Australia,3485,Woomelang,LowRes,Australia CR30,Western Victoria
AUS,Australia,3487,Lascelles,LowRes,Australia CR30,Western Victoria
AUS,Australia,3488,Turriff East,LowRes,Australia CR30,Western Victoria
AUS,Australia,3489,Tempy,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3490,Ouyen,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3491,Patchewollock,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3494,Colignan,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3496,Red Cliffs,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3498,Irymple,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3500,Mildura,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3501,Nichols Point,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3505,Merbein,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3506,Cowangie,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3507,Walpeup,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3509,Underbool,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3512,Murrayville,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3515,Marong,LowRes,Australia CR30,Western Victoria
AUS,Australia,3516,Bridgewater,LowRes,Australia CR30,Western Victoria
AUS,Australia,3517,Kurting,LowRes,Australia CR30,Western Victoria
AUS,Australia,3518,Wedderburn,LowRes,Australia CR30,Western Victoria
AUS,Australia,3520,Korong Vale,LowRes,Australia CR30,Western Victoria
AUS,Australia,3521,Pyalong,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3522,Tooborac,LowRes,Australia CR30,Western Victoria
AUS,Australia,3523,Heathcote,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3525,Charlton,LowRes,Australia CR30,Western Victoria
AUS,Australia,3527,Wycheproof,LowRes,Australia CR30,Western Victoria
AUS,Australia,3529,Nullawil,LowRes,Australia CR30,Western Victoria
AUS,Australia,3530,Warne,LowRes,Australia CR30,Western Victoria
AUS,Australia,3531,Berriwillock,LowRes,Australia CR30,Western Victoria
AUS,Australia,3533,Sea Lake,LowRes,Australia CR30,Western Victoria
AUS,Australia,3537,Boort,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3540,Quambatook,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3542,Lalbert,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3544,Ultima,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3546,Manangatang,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3549,Robinvale,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3550,Bendigo,LowRes,Australia CR30,Western Victoria
AUS,Australia,3551,Axedale,LowRes,Australia CR30,Western Victoria
AUS,Australia,3555,Kangaroo Flat,LowRes,Australia CR30,Western Victoria
AUS,Australia,3556,Sailors Gully,LowRes,Australia CR30,Western Victoria
AUS,Australia,3557,Goornong,LowRes,Australia CR30,Western Victoria
AUS,Australia,3558,Elmore,LowRes,Australia CR30,Western Victoria
AUS,Australia,3559,Corop,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3561,Rochester,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3562,Torrumbarry,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3563,Lockington,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3564,Echuca,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3565,Kotta,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3566,Gunbower,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3567,Leitchville,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3568,Cohuna,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3570,Neilborough,LowRes,Australia CR30,Western Victoria
AUS,Australia,3571,Dingee,LowRes,Australia CR30,Western Victoria
AUS,Australia,3572,Tennyson,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3573,Pine Grove,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3575,Pyramid Hill,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3576,Durham Ox,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3579,Kerang,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3580,Koondrook,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3581,Lake Charm,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3583,Tresco,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3584,Lake Boga,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3585,Swan Hill,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3586,Tyntynder,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3588,Woorinen South,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3589,Woorinen,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3590,Beverford,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3591,Vinifera,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3594,Nyah,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3595,Nyah West,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3596,Wood Wood,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3597,Kooloonong,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3599,Boundary Bend,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3607,Tabilk,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3608,Nagambie,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3610,Murchison,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3612,Rushworth,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3614,Toolamba,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3616,Tatura,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3617,Byrneside,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3618,Merrigum,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3620,Kyabram,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3621,Tongala,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3622,Koyuga,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3623,Stanhope,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3624,Girgarre,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3629,Undera,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3630,Caniambo,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3631,Shepparton East,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3633,Congupna,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3634,Katandra West,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3635,Wunghnu,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3636,Numurkah,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3637,Waaia,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3638,Nathalia,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3639,Picola,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3640,Katunga,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3641,Strathmerton,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3644,Cobram,LowRes,Australia CR38,South-West NSW
AUS,Australia,3646,Dookie,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3647,Dookie College,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3649,Katamatite,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3658,Broadford,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3659,Tallarook,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3660,Seymour,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3662,Puckapunyal,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3663,Mangalore,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3664,Avenel,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3665,Longwood,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3666,Euroa,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3669,Violet Town,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3670,Baddaginnie,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3672,Benalla,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3673,Winton,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3675,Glenrowan,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3677,Wangaratta,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3678,Milawa,LowRes,Australia CR36,Victoria Snowy Mountains
