id,postcode,locality,state,long,lat
4415,2831,CREMORNE,NSW,151.223094,-33.828949
4416,2832,CREMORNE JUNCTION,NSW,151.223094,-33.828949
4417,2833,CREMORNE POINT,NSW,151.223094,-33.828949
4418,2834,HMAS PENGUIN,NSW,151.261,-33.8279
4419,2835,SEAFORTH,NSW,151.241813,-33.796636
4420,2836,BALGOWLAH,NSW,151.258069,-33.79315
4421,2838,BALGOWLAH HEIGHTS,NSW,151.258069,-33.79315
4422,2839,CLONTARF,NSW,151.258069,-33.79315
4423,2840,MANLY VALE,NSW,151.258069,-33.79315
4424,2842,NORTH BALGOWLAH,NSW,151.258069,-33.79315
4425,2843,FAIRLIGHT,NSW,151.273242,-33.795227
4426,2844,MANLY,NSW,151.294675,-33.815482
4427,2845,MANLY EAST,NSW,151.294675,-33.815482
4428,2846,CURL CURL,NSW,151.28494,-33.776781
20216,2847,FRESHWATER,NSW,151.2849046,-33.77509122
4429,2848,HARBORD,NSW,151.28494,-33.776781
4430,2849,QUEENSCLIFF,NSW,151.28494,-33.776781
4431,2850,COLLAROY,NSW,151.297895,-33.739577
4432,2852,COLLAROY BEACH,NSW,151.297895,-33.739577
20217,2864,COLLAROY PLATEAU,NSW,151.2907075,-33.73032061
4433,2865,COLLAROY PLATEAU WEST,NSW,151.297895,-33.739577
4434,2866,LONG REEF,NSW,151.297895,-33.739577
4435,2867,WHEELER HEIGHTS,NSW,151.297895,-33.739577
4436,2868,CROMER,NSW,151.279999,-33.748914
4437,2869,CROMER HEIGHTS,NSW,151.279999,-33.748914
4438,2870,DEE WHY,NSW,151.279999,-33.748914
4439,2871,DEE WHY BEACH,NSW,151.279999,-33.748914
4440,2873,NARRAWEENA,NSW,151.279999,-33.748914
4441,2874,NORTH CURL CURL,NSW,151.279999,-33.748914
4442,2875,WINGALA,NSW,151.279999,-33.748914
4443,2876,ALLAMBIE,NSW,151.257781,-33.766409
4444,2877,ALLAMBIE HEIGHTS,NSW,151.257781,-33.766409
4445,2878,BEACON HILL,NSW,151.257781,-33.766409
4446,2879,BROOKVALE,NSW,151.257781,-33.766409
4447,2880,NORTH MANLY,NSW,151.257781,-33.766409
4448,2890,OXFORD FALLS,NSW,151.257781,-33.766409
4449,2891,WARRINGAH MALL,NSW,151.257781,-33.766409
4450,2898,ELANORA HEIGHTS,NSW,151.27114,-33.707117
4451,2899,INGLESIDE,NSW,151.27114,-33.707117
4452,2900,NARRABEEN,NSW,151.27114,-33.707117
4453,2901,NARRABEEN PENINSULA,NSW,151.27114,-33.707117
4454,2902,NORTH NARRABEEN,NSW,151.27114,-33.707117
4455,2903,WARRIEWOOD,NSW,151.290953,-33.689941
22870,2904,WARRIEWOOD DC,NSW,151.301,-33.694
4456,2905,WARRIEWOOD SHOPPING SQUARE,NSW,151.290953,-33.689941
4183,2906,MONA VALE,NSW,151.302825,-33.679336
4184,2911,BAYVIEW,NSW,151.290921,-33.664921
4185,2912,CHURCH POINT,NSW,151.278293,-33.642202
4186,2913,ELVINA BAY,NSW,151.278293,-33.642202
4187,2914,LOVETT BAY,NSW,151.278293,-33.642202
20218,3000,MCCARRS CREEK,NSW,151.2761086,-33.64341347
20219,3001,MORNING BAY,NSW,151.2815376,-33.62434025
4188,3002,SCOTLAND ISLAND,NSW,151.278293,-33.642202
4189,3003,NEWPORT,NSW,151.314599,-33.660707
4190,3004,NEWPORT BEACH,NSW,151.314599,-33.660707
4191,3005,AVALON,NSW,151.323289,-33.634816
4192,3006,AVALON BEACH,NSW,151.323289,-33.634816
4193,3008,BILGOLA,NSW,151.323289,-33.634816
4194,3010,BILGOLA BEACH,NSW,151.323289,-33.634816
4195,3011,BILGOLA PLATEAU,NSW,151.323289,-33.634816
4196,3012,CAREEL BAY,NSW,151.323289,-33.634816
4197,3013,CLAREVILLE,NSW,151.323289,-33.634816
4198,3015,PARADISE BEACH,NSW,151.323289,-33.634816
4199,3016,TAYLORS POINT,NSW,151.323289,-33.634816
4200,3018,WHALE BEACH,NSW,151.323289,-33.634816
4201,3019,COASTERS RETREAT,NSW,151.322759,-33.60382
4202,3020,CURRAWONG BEACH,NSW,151.322759,-33.60382
4203,3021,GREAT MACKEREL BEACH,NSW,151.322759,-33.60382
4204,3022,MORNING BAY,NSW,151.322759,-33.60382
4205,3023,PALM BEACH,NSW,151.322759,-33.60382
4206,3024,THE BASIN,NSW,151.322759,-33.60382
4207,3025,MACQUARIE UNIVERSITY,NSW,151.113473,-33.771558
4208,3026,HUNTERS HILL,NSW,151.149126,-33.836102
4209,3027,HUNTERS HILL WEST,NSW,151.149126,-33.836102
4210,3028,WOOLWICH,NSW,151.149126,-33.836102
4211,3029,BORONIA PARK,NSW,151.124488,-33.829953
4212,3030,GLADESVILLE,NSW,151.124488,-33.829953
4213,3031,HENLEY,NSW,151.124488,-33.829953
4214,3032,HUNTLEYS COVE,NSW,151.124488,-33.829953
4215,3033,HUNTLEYS POINT,NSW,151.124488,-33.829953
4216,3034,MONASH PARK,NSW,151.124488,-33.829953
4217,3036,TENNYSON POINT,NSW,151.124488,-33.829953
4218,3037,DENISTONE EAST,NSW,151.108447,-33.81658
4219,3038,PUTNEY,NSW,151.108447,-33.81658
4220,3039,RYDE,NSW,151.108447,-33.81658
4221,3040,BLENHEIM ROAD,NSW,151.130233,-33.79419
4222,3041,EAST RYDE,NSW,151.130233,-33.79419
4223,3042,MACQUARIE CENTRE,NSW,151.130233,-33.79419
4224,3043,MACQUARIE PARK,NSW,151.130233,-33.79419
4225,3044,NORTH RYDE,NSW,151.130233,-33.79419
4226,3045,DENISTONE,NSW,151.084181,-33.810991
4227,3046,DENISTONE WEST,NSW,151.084181,-33.810991
4228,3047,MEADOWBANK,NSW,151.084181,-33.810991
4229,3048,MELROSE PARK,NSW,151.084181,-33.810991
4230,3049,WEST RYDE,NSW,151.084181,-33.810991
4231,3050,ERMINGTON,NSW,151.059845,-33.813106
4232,3051,RYDALMERE,NSW,151.036941,-33.814368
4233,3052,DUNDAS,NSW,151.04218,-33.797127
4234,3053,DUNDAS VALLEY,NSW,151.04218,-33.797127
4235,3054,OATLANDS,NSW,151.04218,-33.797127
4236,3055,TELOPEA,NSW,151.04218,-33.797127
4237,3056,CARLINGFORD,NSW,151.043518,-33.775596
4238,3057,CARLINGFORD COURT,NSW,151.043518,-33.775596
4239,3058,CARLINGFORD NORTH,NSW,151.043518,-33.775596
4240,3059,KINGSDENE,NSW,151.043518,-33.775596
4241,3060,BEECROFT,NSW,151.064176,-33.755499
4242,3061,CHELTENHAM,NSW,151.064176,-33.755499
4243,3062,PENNANT HILLS,NSW,151.07359,-33.731105
4244,3063,THORNLEIGH,NSW,151.07359,-33.731105
4245,3064,WESTLEIGH,NSW,151.07359,-33.731105
4246,3065,EPPING,NSW,151.079919,-33.774145
4247,3066,NORTH EPPING,NSW,151.079919,-33.774145
4248,3067,EASTWOOD,NSW,151.092072,-33.791357
4249,3068,MARSFIELD,NSW,151.092072,-33.791357
4250,3070,PARRAMATTA,NSW,150.999575,-33.815446
4251,3071,PARRAMATTA,NSW,151.139472,-33.886166
4252,3072,WEST PENNANT HILLS,NSW,151.031807,-33.752645
4253,3073,CHERRYBROOK,NSW,151.043941,-33.724898
4254,3074,HOMEBUSH BAY,NSW,151.076186,-33.85283
4255,3075,NEWINGTON,NSW,151.076186,-33.85283
20220,3076,SYDNEY OLYMPIC PARK,NSW,151.0689007,-33.83966376
20221,3078,WENTWORTH POINT,NSW,151.0771675,-33.82764565
4256,3079,SILVERWATER,NSW,151.047591,-33.835928
4257,3081,SYDNEY MARKETS,NSW,151.069553,-33.864104
4258,3082,SUMMER HILL,NSW,151.135883,-33.892783
4259,3083,ASHFIELD,NSW,151.124008,-33.887602
4260,3084,CROYDON,NSW,151.113385,-33.882419
4261,3085,CROYDON PARK,NSW,151.102087,-33.898793
4262,3086,ENFIELD SOUTH,NSW,151.102087,-33.898793
4263,3087,BURWOOD,NSW,151.101757,-33.880049
4264,3088,BURWOOD NORTH,NSW,151.101757,-33.880049
4265,3089,STRATHFIELD,NSW,151.084759,-33.881009
4266,3090,BURWOOD HEIGHTS,NSW,151.087741,-33.892944
4267,3091,ENFIELD,NSW,151.087741,-33.892944
4268,3093,STRATHFIELD SOUTH,NSW,151.087741,-33.892944
4269,3094,BREAKFAST POINT,NSW,151.103751,-33.85749
4270,3095,CABARITA,NSW,151.103751,-33.85749
4271,3096,CONCORD,NSW,151.103751,-33.85749
4272,3097,MORTLAKE,NSW,151.103751,-33.85749
4273,3099,NORTH STRATHFIELD,NSW,151.103751,-33.85749
4274,3101,CONCORD WEST,NSW,151.086036,-33.846098
22833,3102,CONCORD WEST DC,NSW,151.088,-33.8397
4275,3103,LIBERTY GROVE,NSW,151.086036,-33.846098
4276,3104,RHODES,NSW,151.086036,-33.846098
4277,3105,CONCORD REPATRIATION HOSPITAL,NSW,151.095163,-33.835993
4278,3106,HOMEBUSH,NSW,151.070853,-33.835018
4279,3107,HOMEBUSH SOUTH,NSW,151.070853,-33.835018
4280,3108,HOMEBUSH WEST,NSW,151.070853,-33.835018
4281,3109,BERALA,NSW,151.044768,-33.872483
4282,3111,LIDCOMBE,NSW,151.044768,-33.872483
4283,3113,LIDCOMBE NORTH,NSW,151.044768,-33.872483
4284,3114,ROOKWOOD,NSW,151.044768,-33.872483
4285,3115,BLAXCELL,NSW,151.015196,-33.832747
4286,3116,CAMELLIA,NSW,151.015196,-33.832747
20222,3121,CLYDE,NSW,151.0220764,-33.83307675
4287,3122,GRANVILLE,NSW,151.015196,-33.832747
4288,3123,HOLROYD,NSW,151.015196,-33.832747
4289,3124,ROSEHILL,NSW,151.015196,-33.832747
20223,3125,SOUTH GRANVILLE,NSW,151.0106782,-33.85780796
4290,3126,BIRRONG,NSW,151.021934,-33.885382
4291,3127,POTTS HILL,NSW,151.021934,-33.885382
4292,3128,REGENTS PARK,NSW,151.021934,-33.885382
22859,3129,REGENTS PARK DC,NSW,151.028,-33.8857
4293,3130,AUBURN,NSW,151.026756,-33.851868
4294,3131,AUBURN SOUTH,NSW,151.026756,-33.851868
20224,3132,CONSTITUTION HILL,NSW,150.9751544,-33.79382308
4295,3133,GIRRAWEEN,NSW,150.957425,-33.813104
4296,3134,GREYSTANES,NSW,150.957425,-33.813104
4297,3135,MAYS HILL,NSW,150.957425,-33.813104
4298,3136,PEMULWUY,NSW,150.957425,-33.813104
4299,3137,PENDLE HILL,NSW,150.957425,-33.813104
4300,3138,SOUTH WENTWORTHVILLE,NSW,150.957425,-33.813104
4301,3139,WENTWORTHVILLE,NSW,150.957425,-33.813104
3041,3140,WESTMEAD,NSW,150.957425,-33.813104
3042,3141,OLD TOONGABBIE,NSW,150.959508,-33.789374
3043,3142,TOONGABBIE,NSW,150.959508,-33.789374
3044,3143,TOONGABBIE EAST,NSW,150.959508,-33.789374
3045,3144,KINGS LANGLEY,NSW,150.935836,-33.766075
2767,3145,LALOR PARK,NSW,150.935836,-33.766075
2768,3146,SEVEN HILLS,NSW,150.935836,-33.766075
2769,3147,SEVEN HILLS WEST,NSW,150.935836,-33.766075
2770,3148,ARNDELL PARK,NSW,150.900547,-33.783751
2771,3149,BLACKTOWN,NSW,150.900547,-33.783751
2772,3150,BLACKTOWN WESTPOINT,NSW,150.900547,-33.783751
2773,3151,HUNTINGWOOD,NSW,150.900547,-33.783751
2774,3152,KINGS PARK,NSW,150.900547,-33.783751
2775,3153,MARAYONG,NSW,150.900547,-33.783751
2776,3154,PROSPECT,NSW,150.900547,-33.783751
2777,3155,HARRIS PARK,NSW,151.006506,-33.814463
2778,3156,PARRAMATTA,NSW,151.006506,-33.814463
2779,3158,PARRAMATTA WESTFIELD,NSW,151.006506,-33.814463
2780,3159,NORTH PARRAMATTA,NSW,151.012511,-33.78709
2781,3160,NORTH ROCKS,NSW,151.012511,-33.78709
2782,3161,NORTHMEAD,NSW,150.996388,-33.782501
2783,3162,BAULKHAM HILLS,NSW,150.955942,-33.731651
2784,3163,BELLA VISTA,NSW,150.955942,-33.731651
2785,3164,CRESTWOOD,NSW,150.955942,-33.731651
23992,3165,NORWEST,NSW,150.992887,-33.758601
2786,3166,WINSTON HILLS,NSW,150.955942,-33.731651
2787,3167,CASTLE HILL,NSW,151.000948,-33.73238
2788,3168,BEAUMONT HILLS,NSW,150.931074,-33.731523
2789,3169,KELLYVILLE,NSW,150.931074,-33.731523
2790,3170,KELLYVILLE RIDGE,NSW,150.931074,-33.731523
22847,3171,NORTH KELLYVILLE,NSW,150.953,-33.6852
2791,3172,ROUSE HILL,NSW,150.931074,-33.731523
2792,3173,ANNANGROVE,NSW,150.974528,-33.656984
2793,3174,GLENHAVEN,NSW,150.974528,-33.656984
2794,3175,KENTHURST,NSW,150.974528,-33.656984
2795,3176,CANOELANDS,NSW,150.991055,-33.602167
2796,3177,FOREST GLEN,NSW,150.991055,-33.602167
2797,3178,GLENORIE,NSW,150.991055,-33.602167
2798,3179,HILLSIDE,NSW,150.991055,-33.602167
2799,3180,DURAL,NSW,151.040358,-33.690331
22837,3181,DURAL DC,NSW,151.028,-33.6822
2800,3182,MIDDLE DURAL,NSW,151.040358,-33.690331
2801,3183,ROUND CORNER,NSW,151.040358,-33.690331
2802,3184,ARCADIA,NSW,151.084146,-33.539148
2803,3185,BERRILEE,NSW,151.084146,-33.539148
2804,3186,FIDDLETOWN,NSW,151.084146,-33.539148
2805,3187,GALSTON,NSW,151.084146,-33.539148
2806,3188,MERRYLANDS,NSW,150.976594,-33.835883
2807,3189,MERRYLANDS WEST,NSW,150.976594,-33.835883
2808,3190,GUILDFORD,NSW,150.983724,-33.858335
2809,3191,GUILDFORD WEST,NSW,150.983724,-33.858335
2810,3192,OLD GUILDFORD,NSW,150.983724,-33.858335
2811,3193,YENNORA,NSW,150.983724,-33.858335
2812,3194,CHESTER HILL,NSW,151.004128,-33.88349
2813,3195,SEFTON,NSW,151.004128,-33.88349
2814,3196,CARRAMAR,NSW,150.979458,-33.887203
2815,3197,LANSDOWNE,NSW,150.979458,-33.887203
2816,3198,VILLAWOOD,NSW,150.979458,-33.887203
2817,3199,SMITHFIELD,NSW,150.875028,-33.844153
2818,3200,SMITHFIELD WEST,NSW,150.875028,-33.844153
2819,3201,WETHERILL PARK,NSW,150.875028,-33.844153
22872,3202,WETHERILL PARK BC,NSW,150.903,-33.847
2820,3204,WOODPARK,NSW,150.875028,-33.844153
2821,3205,FAIRFIELD,NSW,150.947496,-33.872435
2822,3206,FAIRFIELD EAST,NSW,150.947496,-33.872435
2823,3207,FAIRFIELD HEIGHTS,NSW,150.947496,-33.872435
2824,3211,FAIRFIELD WEST,NSW,150.947496,-33.872435
2825,3212,CABRAMATTA,NSW,150.92937,-33.892738
2826,3213,CABRAMATTA WEST,NSW,150.92937,-33.892738
2827,3214,CANLEY HEIGHTS,NSW,150.92937,-33.892738
2828,3215,CANLEY VALE,NSW,150.92937,-33.892738
2829,3216,LANSVALE,NSW,150.92937,-33.892738
2830,3217,GLENFIELD,NSW,150.890441,-33.972167
2831,3218,ASHCROFT,NSW,150.875345,-33.915939
2832,3219,BUSBY,NSW,150.875345,-33.915939
2833,3220,CARTWRIGHT,NSW,150.875345,-33.915939
2834,3221,GREEN VALLEY,NSW,150.875345,-33.915939
2835,3222,HECKENBERG,NSW,150.875345,-33.915939
2836,3223,HINCHINBROOK,NSW,150.875345,-33.915939
2837,3224,MILLER,NSW,150.875345,-33.915939
2838,3225,SADLEIR,NSW,150.875345,-33.915939
2839,3226,CASULA,NSW,150.921448,-33.928392
2840,3227,CASULA MALL,NSW,150.921448,-33.928392
2841,3228,CHIPPING NORTON,NSW,150.921448,-33.928392
2842,3230,HAMMONDVILLE,NSW,150.921448,-33.928392
2843,3231,LIVERPOOL,NSW,150.921448,-33.928392
2844,3232,LIVERPOOL SOUTH,NSW,150.921448,-33.928392
2845,3233,LIVERPOOL WESTFIELD,NSW,150.921448,-33.928392
2846,3234,LURNEA,NSW,150.921448,-33.928392
2847,3235,MOOREBANK,NSW,150.9413383,-33.93566973
2848,3236,MOUNT PRITCHARD,NSW,150.921448,-33.928392
2849,3237,PRESTONS,NSW,150.921448,-33.928392
2850,3238,WARWICK FARM,NSW,150.921448,-33.928392
20225,3239,CARNES HILL,NSW,150.8487366,-33.93771581
2851,3240,CECIL HILLS,NSW,150.970931,-33.959617
20226,3241,ELIZABETH HILLS,NSW,150.8482772,-33.90053335
2852,3242,HORNINGSEA PARK,NSW,150.970931,-33.959617
2853,3243,HOXTON PARK,NSW,150.970931,-33.959617
20227,3249,LEN WATERS ESTATE,NSW,150.8528604,-33.91318072
20228,3250,MIDDLETON GRANGE,NSW,150.8427566,-33.91465272
2854,3251,WEST HOXTON,NSW,150.970931,-33.959617
2855,3254,PLEASURE POINT,NSW,150.917444,-33.951109
2856,3260,SANDY POINT,NSW,150.917444,-33.951109
2857,3264,VOYAGER POINT,NSW,150.917444,-33.951109
2858,3265,HOLSWORTHY,NSW,150.919554,-34.074239
2859,3266,WATTLE GROVE,NSW,150.919554,-34.074239
2860,3267,EDMONDSON PARK,NSW,150.856709,-33.977497
2861,3268,INGLEBURN MILPO,NSW,150.856709,-33.977497
2862,3269,HORSLEY PARK,NSW,150.848192,-33.845034
2863,3270,ABBOTSBURY,NSW,150.88526,-33.872014
2864,3271,BOSSLEY PARK,NSW,150.88526,-33.872014
2865,3272,EDENSOR PARK,NSW,150.88526,-33.872014
2866,3273,GREENFIELD PARK,NSW,150.88526,-33.872014
2867,3274,PRAIRIEWOOD,NSW,150.88526,-33.872014
2868,3275,ST JOHNS PARK,NSW,150.88526,-33.872014
2869,3276,WAKELEY,NSW,150.88526,-33.872014
2870,3277,BONNYRIGG,NSW,150.879379,-33.895053
2871,3278,BONNYRIGG HEIGHTS,NSW,150.879379,-33.895053
17675,3279,WENTWORTH PORT,NSW,150.886505,-33.888801
2872,3280,CECIL PARK,NSW,150.838225,-33.87478
2873,3281,KEMPS CREEK,NSW,150.838225,-33.87478
2874,3282,MOUNT VERNON,NSW,150.838225,-33.87478
2875,3283,AUSTRAL,NSW,150.812031,-33.933109
2876,3284,LEPPINGTON,NSW,150.812031,-33.933109
2877,3285,CHULLORA,NSW,151.0477059,-33.89194485
2878,3286,GREENACRE,NSW,151.053858,-33.901925
2879,3287,MOUNT LEWIS,NSW,151.053858,-33.901925
2880,3289,BELFIELD,NSW,151.085513,-33.906803
2881,3292,BELMORE,NSW,151.089663,-33.921018
2882,3293,ASHBURY,NSW,151.12086,-33.910308
2883,3294,CANTERBURY,NSW,151.12086,-33.910308
2884,3300,HURLSTONE PARK,NSW,151.12086,-33.910308
2885,3301,CAMPSIE,NSW,151.101777,-33.917601
2886,3302,LAKEMBA,NSW,151.076939,-33.924525
22849,3303,LAKEMBA DC,NSW,151.077,-33.92
2887,3304,WILEY PARK,NSW,151.076939,-33.924525
2888,3305,PUNCHBOWL,NSW,151.057799,-33.930089
2889,3309,ROSELANDS,NSW,151.057799,-33.930089
2890,3310,BASS HILL,NSW,150.998155,-33.901198
2891,3311,GEORGES HALL,NSW,150.986277,-33.908788
2892,3312,YAGOONA,NSW,151.023171,-33.905586
2893,3314,YAGOONA WEST,NSW,151.023171,-33.905586
2894,3315,BANKSTOWN,NSW,151.014937,-33.926559
20229,3317,BANKSTOWN AERODROME,NSW,150.9886638,-33.9226153
2895,3318,BANKSTOWN AIRPORT,NSW,151.014937,-33.926559
2896,3319,BANKSTOWN NORTH,NSW,151.014937,-33.926559
2897,3321,BANKSTOWN SQUARE,NSW,151.014937,-33.926559
2898,3322,CONDELL PARK,NSW,151.014937,-33.926559
2899,3323,MANAHAN,NSW,151.014937,-33.926559
2900,3324,MOUNT LEWIS,NSW,151.014937,-33.926559
2901,3325,DULWICH HILL,NSW,151.138999,-33.90441
2902,3328,MARRICKVILLE,NSW,151.155539,-33.912288
2903,3329,MARRICKVILLE METRO,NSW,151.155539,-33.912288
2904,3330,MARRICKVILLE SOUTH,NSW,151.155539,-33.912288
2627,3331,ARNCLIFFE,NSW,151.147956,-33.937551
2628,3332,TURRELLA,NSW,151.147956,-33.937551
2629,3333,WOLLI CREEK,NSW,151.147956,-33.937551
2630,3334,CLEMTON PARK,NSW,151.122881,-33.926056
2631,3335,EARLWOOD,NSW,151.122881,-33.926056
2632,3336,UNDERCLIFFE,NSW,151.122881,-33.926056
2633,3337,BARDWELL PARK,NSW,151.119517,-33.948744
2634,3338,BARDWELL VALLEY,NSW,151.119517,-33.948744
2635,3340,BEXLEY,NSW,151.119517,-33.948744
2636,3341,BEXLEY NORTH,NSW,151.119517,-33.948744
2637,3342,BEXLEY SOUTH,NSW,151.119517,-33.948744
2638,3345,KINGSGROVE,NSW,151.098002,-33.942632
24073,3350,KINGSGROVE DC,NSW,151.098002,-33.942632
2639,3351,KINGSWAY WEST,NSW,151.098002,-33.942632
2640,3352,BEVERLY HILLS,NSW,151.075304,-33.94913
2641,3353,NARWEE,NSW,151.075304,-33.94913
2642,3354,LUGARNO,NSW,151.052257,-33.957725
2643,3355,PEAKHURST,NSW,151.052257,-33.957725
22856,3356,PEAKHURST DC,NSW,151.05,-33.9654
2644,3357,PEAKHURST HEIGHTS,NSW,151.052257,-33.957725
2645,3358,RIVERWOOD,NSW,151.052257,-33.957725
2646,3360,PADSTOW,NSW,151.03221,-33.961366
2647,3361,PADSTOW HEIGHTS,NSW,151.03221,-33.961366
2648,3363,REVESBY,NSW,151.014547,-33.947286
2649,3364,REVESBY HEIGHTS,NSW,151.014547,-33.947286
2650,3370,REVESBY NORTH,NSW,151.014547,-33.947286
2651,3371,EAST HILLS,NSW,150.997836,-33.964102
2652,3373,PANANIA,NSW,150.997836,-33.964102
2653,3374,PICNIC POINT,NSW,150.997836,-33.964102
2654,3375,MILPERRA,NSW,150.981592,-33.941443
2655,3377,BANKSIA,NSW,151.148204,-33.955393
22828,3378,BRIGHTON LE SANDS,NSW,151.152,-33.9591
2656,3379,BRIGHTON-LE-SANDS,NSW,151.148204,-33.955393
2657,3380,KYEEMAGH,NSW,151.148204,-33.955393
2658,3381,ROCKDALE,NSW,151.148204,-33.955393
22860,3384,ROCKDALE DC,NSW,151.138,-33.9529
2659,3385,BEVERLEY PARK,NSW,151.140345,-33.974354
2660,3387,KOGARAH,NSW,151.140345,-33.974354
2661,3388,KOGARAH BAY,NSW,151.140345,-33.974354
2662,3390,MONTEREY,NSW,151.140345,-33.974354
2663,3391,RAMSGATE,NSW,151.140345,-33.974354
2664,3392,RAMSGATE BEACH,NSW,151.140345,-33.974354
2665,3393,ALLAWAH,NSW,151.117453,-33.973161
2666,3395,CARLTON,NSW,151.117453,-33.973161
2667,3396,DOLLS POINT,NSW,151.132495,-33.996587
2668,3399,SANDRINGHAM,NSW,151.132495,-33.996587
2669,3400,SANS SOUCI,NSW,151.132495,-33.996587
2670,3401,HURSTVILLE,NSW,151.101764,-33.966692
2671,3402,HURSTVILLE GROVE,NSW,151.101764,-33.966692
2672,3407,HURSTVILLE WESTFIELD,NSW,151.101764,-33.966692
2673,3409,BLAKEHURST,NSW,151.10599,-33.992159
2674,3412,CARSS PARK,NSW,151.10599,-33.992159
2675,3413,CONNELLS POINT,NSW,151.10599,-33.992159
2676,3414,KYLE BAY,NSW,151.10599,-33.992159
2677,3415,SOUTH HURSTVILLE,NSW,151.10599,-33.992159
2678,3418,PENSHURST,NSW,151.084774,-33.964713
2679,3419,MORTDALE,NSW,151.071837,-33.980264
2680,3420,OATLEY,NSW,151.071837,-33.980264
2681,3423,KANGAROO POINT,NSW,151.101891,-34.01362
2682,3424,SYLVANIA,NSW,151.101891,-34.01362
2683,3427,SYLVANIA SOUTHGATE,NSW,151.101891,-34.01362
2684,3428,SYLVANIA WATERS,NSW,151.101891,-34.01362
2685,3429,CARAVAN HEAD,NSW,151.087892,-33.997441
2686,3430,OYSTER BAY,NSW,151.087892,-33.997441
2687,3431,BONNET BAY,NSW,151.063808,-34.009345
2688,3432,COMO,NSW,151.063808,-34.009345
2689,3433,JANNALI,NSW,151.063808,-34.009345
2690,3434,GYMEA,NSW,151.085005,-34.04984
2691,3435,GYMEA BAY,NSW,151.085005,-34.04984
2692,3437,MIRANDA,NSW,151.101564,-34.037692
2693,3438,YOWIE BAY,NSW,151.101564,-34.037692
2694,3440,CARINGBAH,NSW,151.120091,-34.05494
20230,3441,CARINGBAH SOUTH,NSW,151.1196698,-34.05505669
2695,3442,DOLANS BAY,NSW,151.120091,-34.05494
2696,3444,LILLI PILLI,NSW,151.120091,-34.05494
2697,3446,PORT HACKING,NSW,151.120091,-34.05494
2698,3447,TAREN POINT,NSW,151.120091,-34.05494
2699,3448,WARUMBUL,NSW,151.120091,-34.05494
2700,3450,BUNDEENA,NSW,151.136596,-34.093213
2701,3451,BURRANEER,NSW,151.136596,-34.093213
2702,3453,CRONULLA,NSW,151.136596,-34.093213
20231,3458,GREENHILLS BEACH,NSW,151.1636097,-34.0360001
2703,3460,MAIANBAR,NSW,151.136596,-34.093213
2704,3461,WOOLOOWARE,NSW,151.136596,-34.093213
2705,3462,KURNELL,NSW,151.193492,-34.029927
2706,3463,AUDLEY,NSW,151.064329,-34.061753
24074,3464,BONNIE VALE,NSW,151.124,-34.0882
2707,3465,GARIE,NSW,151.064329,-34.061753
24075,3467,GOARRA,NSW,151.0285,-34.079
2708,3468,GRAYS POINT,NSW,151.064329,-34.061753
24076,3469,JIBBON,NSW,151.1444,-34.0932
2709,3472,KAREELA,NSW,151.064329,-34.061753
2710,3475,KIRRAWEE,NSW,151.064329,-34.061753
22848,3477,KIRRAWEE DC,NSW,151.071,-34.034
2711,3478,LOFTUS,NSW,151.064329,-34.061753
24077,3480,MARLEY,NSW,151.1176,-34.1116
24078,3482,PALONA,NSW,151.0556,-34.125
2712,3483,SUTHERLAND,NSW,151.064329,-34.061753
24079,3485,ULOOLA,NSW,151.0243,-34.1231
24080,3487,WARUMBUL,NSW,151.0844,-34.0859
24081,3488,WATTAMOLLA,NSW,151.1041,-34.1336
2713,3489,WORONORA,NSW,151.064329,-34.061753
24082,3490,YENABILLI,NSW,151.0852,-34.1016
2714,3491,ENGADINE,NSW,151.027919,-34.114626
2715,3494,HEATHCOTE,NSW,151.027919,-34.114626
2716,3496,WATERFALL,NSW,151.027919,-34.114626
2717,3498,WORONORA HEIGHTS,NSW,151.027919,-34.114626
2718,3500,YARRAWARRAH,NSW,151.027919,-34.114626
2719,3501,ALFORDS POINT,NSW,151.004412,-34.021938
2720,3502,BANGOR,NSW,151.004412,-34.021938
2721,3505,BARDEN RIDGE,NSW,151.004412,-34.021938
2722,3506,ILLAWONG,NSW,151.004412,-34.021938
2723,3507,LUCAS HEIGHTS,NSW,151.004412,-34.021938
2724,3509,MENAI,NSW,151.004412,-34.021938
2725,3512,MENAI CENTRAL,NSW,151.004412,-34.021938
2726,3515,BUCKETTY,NSW,151.189243,-33.325373
2727,3516,CALGA,NSW,151.189243,-33.325373
2728,3517,CENTRAL MANGROVE,NSW,151.189243,-33.325373
2729,3518,DONOVANS FOREST,NSW,151.189243,-33.325373
2730,3520,EAST GOSFORD,NSW,151.189243,-33.325373
2731,3521,ERINA,NSW,151.189243,-33.325373
2732,3522,ERINA FAIR,NSW,151.189243,-33.325373
2733,3523,GLENWORTH VALLEY,NSW,151.189243,-33.325373
2734,3525,GOSFORD,NSW,151.189243,-33.325373
2735,3527,GOSFORD WEST,NSW,151.189243,-33.325373
2736,3529,GREENGROVE,NSW,151.189243,-33.325373
2737,3530,HOLGATE,NSW,151.189243,-33.325373
2738,3531,KARIONG,NSW,151.189243,-33.325373
2739,3533,KULNURA,NSW,151.189243,-33.325373
2740,3537,LISAROW,NSW,151.189243,-33.325373
2741,3540,LOWER MANGROVE,NSW,151.189243,-33.325373
